baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	entrez	ENSEMBL
ENSG00000008988	10831.0939357067	-0.0393126951259149	0.0750085091997788	-0.524109804945048	0.600202169291008	0.788197447886544	RPS20	6224	ENSG00000008988
ENSG00000009307	15803.5343296592	0.00741044412925651	0.0796144848831737	0.0930790940886019	0.925840725823732	0.967054479711253	CSDE1	7812	ENSG00000009307
ENSG00000009335	2104.64221304245	0.205868954149073	0.0815947191306028	2.52306713403294	0.0116336188951317	0.0490023854366754	UBE3C	9690	ENSG00000009335
ENSG00000009413	7594.833552098	1.09379270243003	0.127637310570657	8.56953736755938	1.03901602870408e-17	5.12511774617212e-16	REV3L	5980	ENSG00000009413
ENSG00000009724	39.3493381377495	-0.401176921567336	0.290209058096321	-1.38237215681319	0.166857460730921	0.366103898353658	MASP2	10747	ENSG00000009724
ENSG00000009780	174.644219480714	0.564549384176781	0.176247053724841	3.20317061900032	0.00135923426537564	0.00822179124330346	FAM76A	199870	ENSG00000009780
ENSG00000009790	11.8505956607495	-0.221855345442047	0.507676991629748	-0.437000985074871	0.662110633639589	0.827878744778147	TRAF3IP3	80342	ENSG00000009790
ENSG00000009830	419.793126459031	0.0834805063039449	0.120205146680291	0.694483627443818	0.487378964951241	0.70269923631789	POMT2	29954	ENSG00000009830
ENSG00000009844	844.845317938331	-0.0574337299428975	0.098723583287786	-0.58176301983969	0.560726316205199	0.759771494798587	VTA1	51534	ENSG00000009844
ENSG00000009954	2944.90355490769	-0.0423669909057179	0.0924519437018231	-0.458259601792259	0.646765944095596	0.819043381462828	BAZ1B	9031	ENSG00000009954
ENSG00000010017	1858.91289807593	0.719070514842422	0.125465136021651	5.73123767799794	9.97004461500439e-09	1.8162361698127e-07	RANBP9	10048	ENSG00000010017
ENSG00000010030	14.7202243264763	-0.848942477425659	0.470609746017197	-1.8039203068154	0.0712438010528048	0.198200070317394	ETV7	51513	ENSG00000010030
ENSG00000010072	170.448266560101	-0.0654675163574317	0.155996237743226	-0.419673687676961	0.67472384945055	0.835878871544549	SPRTN	83932	ENSG00000010072
ENSG00000010165	907.380792221963	-0.030379164529883	0.104014567655753	-0.292066440447322	0.770235825158557	0.892002000007034	METTL13	51603	ENSG00000010165
ENSG00000010219	186.802719211104	-0.241690485888584	0.148113321206747	-1.63179438499806	0.102722808594114	0.259055065626312	DYRK4	8798	ENSG00000010219
ENSG00000010244	2030.53605661949	0.118719099190016	0.0803800410875613	1.47697236258801	0.139683045828448	0.3234656489019	ZNF207	7756	ENSG00000010244
ENSG00000010256	1797.58686826204	0.470367669956047	0.0939253702096572	5.00788731421668	5.50307354394821e-07	7.43022831835831e-06	UQCRC1	7384	ENSG00000010256
ENSG00000010270	770.223512785863	0.0473948429225608	0.105808778167421	0.44792921479131	0.654204283223886	0.823676350157185	STARD3NL	83930	ENSG00000010270
ENSG00000010278	3887.10179552637	0.567917105607704	0.0976267989279715	5.81722551434581	5.98323975936559e-09	1.12940211027937e-07	CD9	928	ENSG00000010278
ENSG00000010292	1192.85232611296	0.0274667097901947	0.106294873792936	0.258401076271093	0.796097386053615	0.90505711869783	NCAPD2	9918	ENSG00000010292
ENSG00000010295	1204.44566134414	-0.0753703417370675	0.0985051153564104	-0.765141398640701	0.444187350494989	0.666644306424735	IFFO1	25900	ENSG00000010295
ENSG00000010310	14.3482217967965	-1.12895172809671	0.486046068709195	-2.32272576773411	0.0201938890962892	0.0760861897116697	GIPR	2696	ENSG00000010310
ENSG00000010318	73.8222818135078	-0.0368010626075059	0.241196766148817	-0.15257693208374	0.878731917505683	0.944752058447435	PHF7	51533	ENSG00000010318
ENSG00000010322	2570.08512622791	-0.266245393864968	0.0823930256168444	-3.23140692882307	0.00123182432809128	0.00755732566218509	NISCH	11188	ENSG00000010322
ENSG00000010361	183.122348039489	0.153452743090092	0.157847663843584	0.972157201149036	0.330972348810347	0.561763342181019	FUZ	80199	ENSG00000010361
ENSG00000010404	1952.9680054699	0.188927508092002	0.0918256121244232	2.0574598276133	0.0396420153434034	0.128133175767309	IDS	3423	ENSG00000010404
ENSG00000010438	14.2961884345809	0.088944644321292	0.514919374525544	0.172735089650195	0.862859660804069	0.936693709793709	PRSS3	5646	ENSG00000010438
ENSG00000010539	121.289874357467	-0.128373541726351	0.181298511609507	-0.708078299080859	0.478896635057261	0.695948469737527	ZNF200	7752	ENSG00000010539
ENSG00000010610	58.0692458340389	-0.256771317409756	0.256936122606523	-0.999358575216693	0.317621019454977	0.548383768623505	CD4	920	ENSG00000010610
ENSG00000010626	142.970098283116	-0.241610543433561	0.169231027859764	-1.42769648384914	0.153379238674293	0.34510829875545	LRRC23	10233	ENSG00000010626
ENSG00000010704	457.266703142217	-0.159428944327655	0.134062639886139	-1.18921232987101	0.234356123804935	0.454328904425896	HFE	3077	ENSG00000010704
ENSG00000010803	763.931769178028	-0.00651554933367659	0.101360349503853	-0.064281046440442	0.948746444988151	0.97759442452092	SCMH1	22955	ENSG00000010803
ENSG00000010810	1684.76194269624	0.0557455328000904	0.0916480837064336	0.608256392775805	0.543017438054484	0.746470110684975	FYN	2534	ENSG00000010810
ENSG00000010818	1413.29671832165	-0.357553549295573	0.0933946579537843	-3.82841542684922	0.00012897093338079	0.00104580057378723	HIVEP2	3097	ENSG00000010818
ENSG00000010932	32.4689500536526	1.16577830568363	0.951208343536653	1.22557619853207	0.220358199214206	0.436733410024471	FMO1	2326	ENSG00000010932
ENSG00000011007	1101.20947846581	0.178943201581561	0.0949029694843551	1.88553848792961	0.0593571732627443	0.173456753983728	ELOA	6924	ENSG00000011007
ENSG00000011009	464.734696971896	0.213066310278312	0.112448221192739	1.89479484884968	0.0581195859149583	0.170738681147783	LYPLA2	11313	ENSG00000011009
ENSG00000011021	620.742910289033	0.089376026919182	0.111773836799025	0.799614914176066	0.423933943752313	0.650076847259226	CLCN6	1185	ENSG00000011021
ENSG00000011028	16667.6674751391	-0.222229596781797	0.0801784494479009	-2.77168738373021	0.00557665649108061	0.0270504766114265	MRC2	9902	ENSG00000011028
ENSG00000011105	3562.55617192349	0.287401546007049	0.089315237148738	3.21783331917302	0.00129162853696734	0.00786814765176673	TSPAN9	10867	ENSG00000011105
ENSG00000011114	1189.29227019597	0.0601099472136318	0.0946295772290036	0.635213101165672	0.525289439799572	0.731578883530194	BTBD7	55727	ENSG00000011114
ENSG00000011132	191.114109101523	0.0986600723911283	0.154316367617183	0.639336409446062	0.522604107473649	0.729350008405766	APBA3	9546	ENSG00000011132
ENSG00000011143	143.523919433478	-0.306045452014936	0.164399067153799	-1.86160090390674	0.06265936579723	0.18035127607412	MKS1	54903	ENSG00000011143
ENSG00000011198	1160.85682258646	1.12330239214437	0.17740478383413	6.33186077549428	2.42222010129251e-10	5.39437503800138e-09	ABHD5	51099	ENSG00000011198
ENSG00000011243	657.965000841868	-0.186545174096494	0.115042816699682	-1.6215282226918	0.104904402264255	0.262948352501333	AKAP8L	26993	ENSG00000011243
ENSG00000011258	369.333469909999	-0.306483713431223	0.130416198204814	-2.3500433048194	0.0187712270398921	0.0720281088704017	MBTD1	54799	ENSG00000011258
ENSG00000011260	409.358047331409	0.247996616701855	0.121089798487004	2.04803889180203	0.0405561887451115	0.130451193805511	UTP18	51096	ENSG00000011260
ENSG00000011275	1721.34127649745	0.00949317444277378	0.0822400223824802	0.115432537197317	0.908102290372758	0.957979986075959	RNF216	54476	ENSG00000011275
ENSG00000011295	407.16860122701	0.12745805040889	0.127964343417999	0.996043483711279	0.319229017893769	0.55007556003832	TTC19	54902	ENSG00000011295
ENSG00000011304	3593.71952190153	0.349303340975478	0.0799099207422591	4.37121370827182	1.23557782906444e-05	0.000127799649060498	PTBP1	5725	ENSG00000011304
ENSG00000011332	11.0847140632792	0.19055210405575	0.543693184184078	0.350477272106533	0.725980544075459	0.868368415318143	DPF1	8193	ENSG00000011332
ENSG00000011347	148.546059204867	-0.915984906824473	0.194410869390685	-4.71159307962213	2.45787788361399e-06	2.93428347894693e-05	SYT7	9066	ENSG00000011347
ENSG00000011376	427.831308988916	0.0319840033153326	0.116519974218176	0.274493738347766	0.783705214970912	0.898593664294942	LARS2	23395	ENSG00000011376
ENSG00000011405	1507.19056398142	0.354346667627783	0.0855658417219924	4.14121640711574	3.45468822230033e-05	0.000322169326906285	PIK3C2A	5286	ENSG00000011405
ENSG00000011422	388.595440671922	0.0483979455993151	0.149189026542009	0.324406873086522	0.74563001691029	0.878490025812369	PLAUR	5329	ENSG00000011422
ENSG00000011426	225.794524152129	-0.0175475882332354	0.137335800012659	-0.127771405792357	0.898329879425261	0.95473199619125	ANLN	54443	ENSG00000011426
ENSG00000011451	1526.39125225275	0.0729127906991132	0.097213730453032	0.750025643078684	0.453239260720516	0.67478283086601	WIZ	58525	ENSG00000011451
ENSG00000011454	2322.59703236491	0.425613127057071	0.113304095277902	3.75637902595811	0.000172389544177601	0.00135387135174151	RABGAP1	23637	ENSG00000011454
ENSG00000011465	298626.210726063	-0.0980099034128714	0.0763985012835524	-1.28287730474068	0.199535065175975	0.40975738363407	DCN	1634	ENSG00000011465
ENSG00000011478	141.808118490409	0.684239558679933	0.170313661257128	4.01752597900478	5.88123532402927e-05	0.000517614857378139	QPCTL	54814	ENSG00000011478
ENSG00000011485	967.875991660775	0.546812831454013	0.105925514558873	5.16223908593896	2.44013352997293e-07	3.5211147291269e-06	PPP5C	5536	ENSG00000011485
ENSG00000011523	824.886937564665	0.157023758263173	0.120917757213145	1.29859965882747	0.194081355129623	0.402658706032721	CEP68	23177	ENSG00000011523
ENSG00000011566	1397.92970807128	0.806351520576041	0.102464620116128	7.869560436199	3.55889458221189e-15	1.39558929915211e-13	MAP4K3	8491	ENSG00000011566
ENSG00000011638	892.046865510836	0.108443847941074	0.121947982329486	0.889263158516831	0.373861666372395	0.602863719343325	LDAF1	57146	ENSG00000011638
ENSG00000012048	221.498206109579	-1.21202708240093	0.16669260187444	-7.27103104020105	3.56753946135607e-13	1.14580581767248e-11	BRCA1	672	ENSG00000012048
ENSG00000012061	837.054860678744	0.0108361628875387	0.125077480565314	0.0866356024966469	0.93096116558236	0.968873910711142	ERCC1	2067	ENSG00000012061
ENSG00000012171	1269.65978456673	-0.735186357645716	0.106602528269012	-6.89651896238771	5.32922547172198e-12	1.4470444242223e-10	SEMA3B	7869	ENSG00000012171
ENSG00000012174	723.929478630706	0.113560758026277	0.104689630393029	1.08473740522288	0.278037975925694	0.506575534970484	MBTPS2	51360	ENSG00000012174
ENSG00000012211	122.507872964085	0.16563457381265	0.180038615715608	0.919994708658998	0.357575524345312	0.586379880097341	PRICKLE3	4007	ENSG00000012211
ENSG00000012232	1259.86401266717	0.0893704931256184	0.0921137028257074	0.970219309223954	0.33193718790838	0.562264950294477	EXTL3	2137	ENSG00000012232
ENSG00000012660	2386.15247754927	0.401573293332649	0.118889911677459	3.37769023180109	0.000730973735223585	0.00482319388726486	ELOVL5	60481	ENSG00000012660
ENSG00000012817	796.909611852301	-0.122350563473419	0.126679316984557	-0.965829042860522	0.334129733182085	0.56447923029731	KDM5D	8284	ENSG00000012817
ENSG00000012822	6063.46919412281	0.409507683521159	0.109563016656279	3.73764520199243	0.000185751818272664	0.00144431687062508	CALCOCO1	57658	ENSG00000012822
ENSG00000012963	539.303985440977	-0.128836048821359	0.120965196900339	-1.06506707815724	0.286845576039174	0.516748282912765	UBR7	55148	ENSG00000012963
ENSG00000012983	1885.23326713666	-0.101606767378062	0.0818971447291104	-1.24066312341101	0.214730222498826	0.429784999455562	MAP4K5	11183	ENSG00000012983
ENSG00000013016	1958.29765441199	0.45828172263508	0.152511867148638	3.00489221726228	0.00265674976544474	0.014500934436313	EHD3	30845	ENSG00000013016
ENSG00000013275	937.75983863475	0.134823685943632	0.0942924122285719	1.42984660968063	0.152761048319673	0.344167183198949	PSMC4	5704	ENSG00000013275
ENSG00000013288	3150.24282096689	0.0738734558127293	0.0995309677388182	0.742215789628235	0.457956603442255	0.677819871744339	MAN2B2	23324	ENSG00000013288
ENSG00000013293	245.012735351263	-2.88455658743177	0.21589019027401	-13.3612212012536	1.01878894840552e-40	2.08791092223822e-38	SLC7A14	57709	ENSG00000013293
ENSG00000013297	3437.79952469528	-1.77612756001499	0.17445670623183	-10.1809073344234	2.41300828748589e-24	2.19788029995077e-22	CLDN11	5010	ENSG00000013297
ENSG00000013306	976.321198264638	-0.0190199257704854	0.0990531353915238	-0.192017402531541	0.847728573824528	0.930836037657179	SLC25A39	51629	ENSG00000013306
ENSG00000013364	7757.74868670736	0.137108682781379	0.0763992429260764	1.79463405041912	0.0727120243141867	0.201211621695664	MVP	9961	ENSG00000013364
ENSG00000013374	1250.69805801454	0.168921165575641	0.0994243823079567	1.6989913505565	0.0893208133382	0.233761051370713	NUB1	51667	ENSG00000013374
ENSG00000013375	998.684254672962	-0.288928936107502	0.109490207743488	-2.63885640608519	0.00831862078739768	0.037537367458729	PGM3	5238	ENSG00000013375
ENSG00000013392	251.218574625593	-0.277281749832563	0.140450874716592	-1.97422586646096	0.0483560660472178	0.149371914050395	RWDD2A	112611	ENSG00000013392
ENSG00000013441	2671.61384923631	0.260982881269054	0.137267227627615	1.90127596936	0.0572658749500944	0.168980465763777	CLK1	1195	ENSG00000013441
ENSG00000013503	254.864648432671	0.0961056345642631	0.134112786134213	0.716603072193919	0.473619048308065	0.691606744984591	POLR3B	55703	ENSG00000013503
ENSG00000013523	345.719421827409	-0.311246021480857	0.12950885410671	-2.40327986551716	0.0162487466844826	0.0637906896632539	ANGEL1	23357	ENSG00000013523
ENSG00000013561	888.761409839033	0.31305808988508	0.110160470837863	2.84183689034743	0.00448544335113432	0.0225450824203729	RNF14	9604	ENSG00000013561
ENSG00000013563	172.840664556134	-0.0102299143588347	0.161982220976981	-0.0631545505249516	0.949643435917499	0.97760114811131	DNASE1L1	1774	ENSG00000013563
ENSG00000013573	215.093493292149	-0.507388004672735	0.152987368195155	-3.31653528430854	0.000911410779274518	0.00580893615890811	DDX11	1663	ENSG00000013573
ENSG00000013583	1390.12549962145	0.387040529338956	0.120742707463164	3.20549818262965	0.00134828898212509	0.0081670636267711	HEBP1	50865	ENSG00000013583
ENSG00000013588	582.582001761172	-0.152573669807239	0.162839139062638	-0.936959447744009	0.348779417941985	0.578777489866135	GPRC5A	9052	ENSG00000013588
ENSG00000013619	1099.75624038393	0.357874083827415	0.120183101206372	2.97774046629811	0.0029038175805833	0.0156411826188177	MAMLD1	10046	ENSG00000013619
ENSG00000013810	70.3199028002166	0.144710770512558	0.237526144199116	0.609241441612628	0.542364415139651	0.745997744345589	TACC3	10460	ENSG00000013810
ENSG00000014123	881.826068145444	-0.110436998643879	0.10945834911986	-1.00894083943242	0.313003007618448	0.543673370613619	UFL1	23376	ENSG00000014123
ENSG00000014138	159.841124238783	-0.209827739800232	0.158278673244237	-1.32568548560204	0.184943897056851	0.390795285115218	POLA2	23649	ENSG00000014138
ENSG00000014164	451.746995626579	0.018051791752456	0.122502945583879	0.147358022016668	0.882849437325436	0.946622799013153	ZC3H3	23144	ENSG00000014164
ENSG00000014216	3454.63318397476	0.266488277505918	0.0868677156396168	3.06774819095604	0.00215678275726263	0.0121535237860151	CAPN1	823	ENSG00000014216
ENSG00000014257	15.5555181988007	-0.657165345370973	0.546892098317178	-1.20163620464277	0.229504507910874	0.448407683995652	ACP3	55	ENSG00000014257
ENSG00000014641	1492.42971772104	-0.0733372529799209	0.0854825120865556	-0.857921125500652	0.390936018163383	0.620215975733355	MDH1	4190	ENSG00000014641
ENSG00000014824	1313.0323315583	0.128890890727545	0.0956538589244763	1.34747193868374	0.17782828513929	0.381092235612209	SLC30A9	10463	ENSG00000014824
ENSG00000014914	568.275521870919	-0.449004233784338	0.12056338980838	-3.72421706537924	0.000195922301079444	0.00151450490035143	MTMR11	10903	ENSG00000014914
ENSG00000014919	630.919277564692	-0.0863765855516899	0.102553847827094	-0.842255920980375	0.399644718311171	0.628369345479372	COX15	1355	ENSG00000014919
ENSG00000015153	230.286436033805	0.397796845346723	0.170872643640653	2.32803119838946	0.0199104471014344	0.0753646321132791	YAF2	10138	ENSG00000015153
ENSG00000015171	2169.95145404144	-0.0322023729365603	0.0818532500909127	-0.393415935235238	0.694012301983044	0.848598748393928	ZMYND11	10771	ENSG00000015171
ENSG00000015475	325.683946491142	0.00240317870984609	0.12439232372607	0.0193193489586886	0.98458634857186	0.992485257919846	BID	637	ENSG00000015475
ENSG00000015479	6865.24334171608	-0.148581520501695	0.080539012683235	-1.84483911028404	0.065060946280987	0.185618858174874	MATR3	9782	ENSG00000015479
ENSG00000015520	17.542999058739	-2.81305596117603	0.595316953602287	-4.72530799627679	2.29766841145894e-06	2.76410633845323e-05	NPC1L1	29881	ENSG00000015520
ENSG00000015532	671.719163539579	0.0441910173074408	0.105298308829501	0.419674520879484	0.674723240691703	0.835878871544549	XYLT2	64132	ENSG00000015532
ENSG00000015568	1190.33233356641	-0.210218267826587	0.0948330250197235	-2.21672004855762	0.0266422278997256	0.0942939871080954	RGPD5	84220	ENSG00000015568
ENSG00000015676	1603.90402277834	0.0267855972824261	0.0921265800755342	0.290747765307957	0.77124423742601	0.892629390028826	NUDCD3	23386	ENSG00000015676
ENSG00000016391	92.2939512494451	-2.00928610147056	0.257253341763983	-7.81053450148755	5.69459676466861e-15	2.20297715289371e-13	CHDH	55349	ENSG00000016391
ENSG00000016402	10.3823267734011	-1.12746760014156	0.612137650976951	-1.84185305109424	0.0654966475963072	0.186544286820081	IL20RA	53832	ENSG00000016402
ENSG00000016864	1567.47732955656	0.080174321291155	0.0911583398149136	0.87950615877757	0.379126895271966	0.607867141855909	GLT8D1	55830	ENSG00000016864
